# Generated Energy for each nuclear reaction type given in erg/g/s
#               time[s]              Engen(Total)                     S_src               Engen(weak)                Engen(n,g)                Engen(p,g)                Engen(a,g)                Engen(n,p)                Engen(n,a)                Engen(p,a)               Engen(fiss)
  6.37461056290190E+006     2.21718294539786E+006     2.20304033226694E+006     1.75032870986636E+006     6.31758793810106E-007     1.38365744814740E+004     1.53368268458376E+005     2.21891920329129E-009     5.95408685378814E-013     1.22725881994976E+003     0.00000000000000E+000
  6.63791662664811E+006     2.05091573025622E+006     2.03776586995338E+006     1.63151380542544E+006     5.49319886181497E-007     1.29358147835506E+004     1.42963298976656E+005     1.79847330584039E-009     4.82570036137527E-013     1.14395067333207E+003     0.00000000000000E+000
  6.90122269039431E+006     1.90047650884515E+006     1.88823208700413E+006     1.52255916511860E+006     4.78736796442409E-007     1.21098077264164E+004     1.33421069430883E+005     1.46276587787825E-009     3.92477973188890E-013     1.06755614106171E+003     0.00000000000000E+000
  7.16452875414052E+006     1.76392372585608E+006     1.75250691203670E+006     1.42242272764918E+006     4.18105820357048E-007     1.13506532350096E+004     1.24650501982023E+005     1.19353005911260E-009     3.20227938333377E-013     9.97344572125082E+002     0.00000000000000E+000
  7.50740305178078E+006     1.62209821028804E+006     1.61154279215027E+006     1.30377007929352E+006     3.51531076435525E-007     1.04511236152936E+004     1.14257383470869E+005     9.19815125117829E-010     2.46779502586944E-013     9.14150195041755E+002     0.00000000000000E+000
  7.85027734942104E+006     1.47819679960570E+006     1.46852642944355E+006     1.19684371269474E+006     2.96440314242220E-007     9.64049329323429E+003     1.04890671816444E+005     7.12075703040150E-010     1.91037701305340E-013     8.39177806864566E+002     0.00000000000000E+000
  8.19315164706130E+006     1.34986942221495E+006     1.34099412432485E+006     1.10020241337848E+006     2.50657137270843E-007     8.90783613322886E+003     9.64243320870651E+004     5.53500841042116E-010     1.48489952640206E-013     7.71416886805408E+002     0.00000000000000E+000
  8.53602594470156E+006     1.23498894449646E+006     1.22683099376643E+006     1.01262627896480E+006     2.12461887950327E-007     8.24390381085816E+003     8.87516644632758E+004     4.31825904380672E-010     1.15844295470416E-013     7.10012089135537E+002     0.00000000000000E+000
  8.87890024234183E+006     1.13177216517925E+006     1.12426278816729E+006     9.33077732472770E+005     1.80486298478789E-007     7.64083024698989E+003     8.17819020589284E+004     3.38027636691326E-010     9.06789551293643E-014     6.54235907284586E+002     0.00000000000000E+000
  9.22627256350847E+006     1.03820230252423E+006     1.03128357038388E+006     8.59757693573751E+005     1.53309822843441E-007     7.08497625184784E+003     7.53575197694253E+004     2.64573892230853E-010     7.09725674479922E-014     6.02826899769891E+002     0.00000000000000E+000
  9.57364488467511E+006     9.53155457091302E+005     9.46777663308706E+005     7.92963073071655E+005     1.30471460718494E-007     6.57859276674270E+003     6.95046180579973E+004     2.07672633239169E-010     5.57074103832940E-014     5.55993248247818E+002     0.00000000000000E+000
  9.92101720584176E+006     8.76182563288504E+005     8.70296731586451E+005     7.32003829584942E+005     1.11227603453288E-007     6.11644844942196E+003     6.41628072004628E+004     1.63435246852485E-010     4.38399886068365E-014     5.13251123953905E+002     0.00000000000000E+000
  1.02683895270084E+007     8.06360128249612E+005     8.00922692840533E+005     6.76278428097908E+005     9.49728611140441E-008     5.69398294211439E+003     5.92794367322610E+004     1.28929739280816E-010     3.45835500329503E-014     4.74178755172917E+002     0.00000000000000E+000
  1.06699438262545E+007     7.38261192517024E+005     7.33262627354140E+005     6.17697084177714E+005     7.92633649524519E-008     5.24986595758543E+003     5.41455891631451E+004     9.82844510362225E-011     2.63628640428099E-014     4.33103916432082E+002     0.00000000000000E+000
  1.10714981255006E+007     6.72378888603506E+005     6.67807907175002E+005     5.64700436791114E+005     6.62699484891848E-008     4.84808768248041E+003     4.95009840642956E+004     7.51241259075398E-011     2.01501974456775E-014     3.95944838014581E+002     0.00000000000000E+000
  1.14730524247467E+007     6.13110870093579E+005     6.08927193331006E+005     5.16674219186233E+005     5.54959100263478E-008     4.48399123704371E+003     4.52918383926478E+004     5.75611755851943E-011     1.54391125574397E-014     3.62270821252131E+002     0.00000000000000E+000
  1.18746067239929E+007     5.59673082254356E+005     5.55839514879718E+005     4.73085306125209E+005     4.65417987372791E-008     4.15353489161640E+003     4.14714688615565E+004     4.42019158529731E-011     1.18556999905791E-014     3.31708060583480E+002     0.00000000000000E+000
  1.22761610232390E+007     5.11389118757084E+005     5.07873972421825E+005     4.33469430655280E+005     3.90849515112326E-008     3.85319894501980E+003     3.79992180491023E+004     3.40120298177701E-011     9.12247419318951E-015     3.03931031056024E+002     0.00000000000000E+000
  1.27158377618296E+007     4.65757442231940E+005     4.62543968596196E+005     3.94168078653522E+005     3.23287023620081E-008     3.55524746351044E+003     3.45544405733624E+004     2.55823393270655E-011     6.86142509576596E-015     2.76374532397582E+002     0.00000000000000E+000
  1.31555145004203E+007     4.22772034054376E+005     4.19844218182784E+005     3.58674450231231E+005     2.67764366496798E-008     3.28616310225989E+003     3.14433309418762E+004     1.92809871047866E-011     5.17127743434531E-015     2.51487853490426E+002     0.00000000000000E+000
  1.35951912390110E+007     3.84088363229867E+005     3.81419101157553E+005     3.26580963699004E+005     2.22052635134287E-008     3.04285590240623E+003     2.86301869136141E+004     1.45588773126956E-011     3.90473372484183E-015     2.28985214765743E+002     0.00000000000000E+000
  1.40348679776016E+007     3.49223482887424E+005     3.46787996869755E+005     2.97530128274741E+005     1.84355536704142E-008     2.82261565432406E+003     2.60836916269639E+004     1.10121688904378E-011     2.95346460354447E-015     2.08615958344530E+002     0.00000000000000E+000
  1.45755130703430E+007     3.14405532748551E+005     3.12203500120502E+005     2.65518301361964E+005     1.46869267219438E-008     2.57992753147822E+003     2.32775868584296E+004     7.82918105969412E-012     2.09976182500264E-015     1.86170575830307E+002     0.00000000000000E+000
  1.51161581630844E+007     2.80223363668455E+005     2.78252777562883E+005     2.37124086884983E+005     1.17177719639744E-008     2.36466525841152E+003     2.07885441360098E+004     5.57848691602230E-012     1.49611635375154E-015     1.66261714974788E+002     0.00000000000000E+000
  1.56568032558258E+007     2.49997318150593E+005     2.48232562375057E+005     2.11907354747503E+005     9.36151279515533E-009     2.17349212014847E+003     1.85779991960662E+004     3.98283337438040E-012     1.06816103356561E-015     1.48580774595737E+002     0.00000000000000E+000
  1.61974483485672E+007     2.23226702753743E+005     2.21645033206375E+005     1.89487915950268E+005     7.48843578438816E-009     2.00352582723541E+003     1.66126377420976E+004     2.84889695630751E-012     7.64042123173949E-016     1.32861181749414E+002     0.00000000000000E+000
  1.67380934413086E+007     1.99479716570273E+005     1.98060745886010E+005     1.69536537882581E+005     5.99720202680470E-009     1.85227040086035E+003     1.48636089530766E+004     2.04136126758996E-012     5.47465391456171E-016     1.18872092021690E+002     0.00000000000000E+000
  1.72603983700154E+007     1.78724664452666E+005     1.77448833916374E+005     1.52335863949806E+005     4.84439319394666E-009     1.72186861784603E+003     1.33557000649413E+004     1.48167467795792E-012     3.97361908063610E-016     1.06811683416016E+002     0.00000000000000E+000
  1.77827032987222E+007     1.60542218350695E+005     1.59391964702347E+005     1.36944341192191E+005     3.91714045362474E-009     1.60518237511149E+003     1.20063764478261E+004     1.07703004532267E-012     2.88840393474610E-016     9.60197775436877E+001     0.00000000000000E+000
  1.83050082274290E+007     1.44295346822549E+005     1.43258018952538E+005     1.23163334592574E+005     3.17052913588021E-009     1.50070578051695E+003     1.07982292401709E+004     7.84026818188848E-013     2.10260593238541E-016     8.63570996682120E+001     0.00000000000000E+000
  1.88273131561358E+007     1.29767831499393E+005     1.28831401634009E+005     1.10817524922811E+005     2.56877827587179E-009     1.40710970361847E+003     9.71589246676087E+003     5.71552144161796E-013     1.53277980153792E-016     7.77007231283629E+001     0.00000000000000E+000
  1.94093620261058E+007     1.16080782527676E+005     1.15239872893326E+005     9.85616160715372E+004     2.03415359073476E-009     1.31419518286572E+003     8.64142800939735E+003     4.02546174027548E-013     1.07953385140063E-016     6.91073813445851E+001     0.00000000000000E+000
  1.99914108960758E+007     1.03270945411187E+005     1.02520017409000E+005     8.77073432192875E+004     1.61288236696040E-009     1.23190674765091E+003     7.68983611115687E+003     2.84031254845416E-013     7.61698958766110E-017     6.14968093531738E+001     0.00000000000000E+000
  2.05734597660458E+007     9.19408827287481E+004     9.12698749568640E+004     7.80893388420111E+004     1.28058528338344E-009     1.15899071339553E+003     6.84662165088334E+003     2.00784924159671E-013     5.38449488199320E-017     5.47530582179928E+001     0.00000000000000E+000
  2.11555086360158E+007     8.19125665742827E+004     8.13128819993543E+004     6.95628613211603E+004     1.01821431413177E-009     1.09434976467111E+003     6.09909711629262E+003     1.42216806785286E-013     3.81383021683372E-017     4.87746410426602E+001     0.00000000000000E+000
  2.17375575059858E+007     7.30298754058014E+004     7.24933176555762E+004     6.20011175477706E+004     8.10865493205221E-010     1.03702265732127E+003     5.43614803525775E+003     1.00945318032096E-013     2.70702994435349E-017     4.34726556903286E+001     0.00000000000000E+000
  2.23697211592390E+007     6.48462214563421E+004     6.43679226604188E+004     5.47517427182139E+004     6.34446729561897E-010     9.82063681971135E+002     4.80058153944918E+003     6.97485206622251E-014     1.87041439617495E-017     3.83896906534757E+001     0.00000000000000E+000
  2.30018848124923E+007     5.73425697563589E+004     5.69178435677210E+004     4.83841573703723E+004     4.97549884218123E-010     9.33789730779063E+002     4.24232057836288E+003     4.83377016626647E-014     1.29623737939500E-017     3.39250003182147E+001     0.00000000000000E+000
  2.36340484657455E+007     5.07562818031920E+004     5.03787232512767E+004     4.27892753050507E+004     3.91209777257355E-010     8.91373799241621E+002     3.75180227566862E+003     3.36120822904062E-014     9.01341492118345E-018     3.00020979068000E+001     0.00000000000000E+000
  2.42662121189987E+007     4.49727575263154E+004     4.46371775556063E+004     3.78719273415022E+004     3.08518453395855E-010     8.54094390581299E+002     3.32068363629420E+003     2.34614207410900E-014     6.29134190718152E-018     2.65542546849004E+001     0.00000000000000E+000
  2.48983757722520E+007     3.98920400257218E+004     3.95933158243610E+004     3.35490220988476E+004     2.44147499122598E-010     8.21321572259470E+002     2.94168036173751E+003     1.64472501747502E-014     4.41038886615337E-018     2.35232103769042E+001     0.00000000000000E+000
  2.55049706541047E+007     3.55113401348739E+004     3.52446506435153E+004     2.98922202562751E+004     1.95776635117576E-010     7.93598618381962E+002     2.62107567159072E+003     1.17512977195427E-014     3.15111151815596E-018     2.09592105206725E+001     0.00000000000000E+000
  2.61115655359574E+007     3.17271637823012E+004     3.14879717012801E+004     2.66593713823902E+004     1.57655900157475E-010     7.69089737597775E+002     2.33763975531842E+003     8.43981808441426E-015     2.26310589107839E-018     1.86924691407632E+001     0.00000000000000E+000
  2.67181604178101E+007     2.83821893936549E+004     2.81675659889208E+004     2.38009589578328E+004     1.27579541249677E-010     7.47419535172647E+002     2.08703155107440E+003     6.09754725364071E-015     1.63500933157155E-018     1.66882672800477E+001     0.00000000000000E+000
  2.73247552996628E+007     2.54251342904175E+004     2.52321868461882E+004     2.12733140470640E+004     1.03821341241201E-010     7.28256948086049E+002     1.86542261663236E+003     4.43515533510146E-015     1.18923185201124E-018     1.49159860678142E+001     0.00000000000000E+000
  2.80084389593471E+007     2.26583144845980E+004     2.24859047270510E+004     1.87730274411369E+004     8.29408690533188E-011     7.09301769782187E+002     1.64621191521273E+003     3.12679266649255E-015     8.38393002915925E-019     1.31628873786217E+001     0.00000000000000E+000
